TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,PaymentType
882,2025-05-04,1026,2065,401,2,1881.36,41.72,credit card
883,2025-05-04,1029,2013,404,1,0.0,48.85,Debit Card
884,2025-05-04,1155,2025,403,1,503.32,20.25,Check
885,2025-05-04,1091,2090,404,2,171.94,31.66,Check
886,2025-05-04,1041,2005,404,1,385.9,12.1,Gift Card
887,2025-05-04,1176,2061,403,1,359.86,2.71,CASH
888,2025-05-04,1000,2001,401,0,1649.4,30.1,Check
889,2025-05-04,1146,2085,404,1,653.81,41.7,Check
890,2025-05-04,1023,2099,401,0,1292.64,-10,Cash
891,2025-05-04,1065,2082,402,3,266.6,29.23,PayPal
892,2025-05-04,1075,2033,404,0,2508.75,49.41,Gift Card
893,2025-05-04,1025,2022,401,2,1073.89,32.65,Credit Card
894,2025-05-04,1092,2086,403,3,894.1,35.01,Gift Card
895,2025-05-04,1189,2014,401,0,0.0,41.77,CASH
896,2025-05-04,1002,2017,402,2,0.0,39.49,credit card
897,2025-05-04,1091,2056,403,0,1049.44,11.11,Check
898,2025-05-04,1095,2043,402,0,0.0,17.64,Check
899,2025-05-04,1102,2051,404,2,93.86,24.02,Check
900,2025-05-04,1098,2088,404,3,0.0,29.64,Credit Card
901,2025-05-04,1166,2021,401,1,0.0,32.77,Check
902,2025-05-04,1178,2092,401,1,867.98,13.16,credit card
903,2025-05-04,1026,2053,404,3,1830.45,39.56,
904,2025-05-04,1046,2078,404,2,454.43,41.66,Credit Card
905,2025-05-04,1156,2003,402,3,1925.9,-10,Debit Card
906,2025-05-04,1124,2014,404,3,0.0,28.9,Check
907,2025-05-04,1011,2008,403,2,106.54,34.15,Credit Card
908,2025-05-04,1003,2090,402,2,57.31,5.62,Credit Card
909,2025-05-04,1132,2066,401,3,1548.18,45.18,
910,2025-05-04,1169,2093,402,3,755.94,1.63,Credit Card
911,2025-05-04,1088,2084,404,1,0.0,11.51,PayPal
912,2025-05-04,1142,2078,401,0,568.04,17.33,
913,2025-05-04,1164,2020,404,3,1879.15,21.87,Cash
914,2025-05-04,1042,2009,404,2,53.05,8.08,Credit Card
915,2025-05-04,1061,2042,403,0,167.61,1.71,Cash
916,2025-05-04,1129,2028,404,3,2551.76,18.75,
917,2025-05-04,1060,2010,404,3,544.88,29.19,PayPal
918,2025-05-04,1146,2057,401,3,436.98,5.21,Gift Card
919,2025-05-04,1114,2040,401,3,34.54,31.01,CASH
920,2025-05-04,1190,2083,401,0,2304.48,17.61,Gift Card
921,2025-05-04,1103,2052,401,0,2193.78,20.83,PayPal
922,2025-05-04,1023,2077,403,1,505.65,25.47,CASH
923,2025-05-04,1167,2085,404,2,387.44,21.66,CASH
924,2025-05-04,1093,2006,402,3,594.0,16.38,Check
925,2025-05-04,1084,2071,404,2,492.13,6.95,Gift Card
926,2025-05-04,1183,2057,401,0,873.96,23.62,Debit Card
927,2025-05-04,1194,2084,402,0,563.7,23.81,Credit Card
928,2025-05-04,1087,2045,403,2,499.42,42.44,CASH
929,2025-05-04,1179,2013,401,1,1683.65,9.71,
930,2025-05-04,1126,2017,404,0,927.4,,
931,2025-05-04,1065,2078,402,1,127.81,49.28,credit card
932,2025-05-04,1030,2050,402,3,186.78,6.46,Cash
933,2025-05-04,1005,2024,403,0,621.35,17.04,Check
934,2025-05-04,1193,2053,401,0,1830.45,11.57,Check
935,2025-05-04,1197,2057,404,1,1179.85,17.56,
936,2025-05-04,1127,2000,401,3,969.31,31.75,
937,2025-05-04,1149,2061,402,1,359.86,9.98,
938,2025-05-04,1187,2016,401,3,2584.16,,Cash
939,2025-05-04,1168,2076,403,3,2418.21,42.57,PayPal
940,2025-05-04,1107,2077,402,2,898.93,21.96,PayPal
941,2025-05-04,1101,2043,403,3,3493.8,40.2,Cash
942,2025-05-04,1034,2017,404,2,0.0,45.74,
943,2025-05-04,1179,2070,403,1,61.52,10.59,
944,2025-05-04,1051,2026,403,2,338.5,5.5,Cash
945,2025-05-04,1172,2016,402,2,516.83,38.24,credit card
946,2025-05-04,1181,2014,403,3,246.3,39.74,Cash
947,2025-05-04,1149,2073,404,2,799.09,22.75,Credit Card
948,2025-05-04,1108,2001,401,0,412.35,28.94,credit card
949,2025-05-04,1097,2018,401,0,1084.52,29.36,
950,2025-05-04,1051,2034,402,2,217.87,34.91,PayPal
951,2025-05-04,1174,2032,402,0,4728.0,11.17,CASH
952,2025-05-04,1176,2037,402,0,720.28,21.63,Check
953,2025-05-04,1091,2057,401,1,786.56,15.22,PayPal
954,2025-05-04,1190,2082,404,1,239.94,34.21,CASH
955,2025-05-04,1130,2089,403,0,413.52,29.45,PayPal
956,2025-05-04,1097,2049,404,2,0.0,0.96,credit card
957,2025-05-04,1141,2006,401,2,0.0,37.11,Gift Card
958,2025-05-04,1051,2079,404,1,1710.97,10.92,
959,2025-05-04,1162,2090,403,1,257.9,32.25,Debit Card
960,2025-05-04,1198,2092,402,2,771.54,41.3,Debit Card
961,2025-05-04,1114,2022,401,1,3020.31,33.56,Credit Card
962,2025-05-04,1044,2094,401,3,493.35,8.4,Gift Card
963,2025-05-04,1010,2054,403,2,720.41,40.67,Credit Card
964,2025-05-04,1033,2020,403,0,751.66,25.37,Debit Card
965,2025-05-04,1084,2059,402,0,0.0,23.16,PayPal
966,2025-05-04,1039,2041,401,2,0.0,28.61,PayPal
967,2025-05-04,1125,2073,403,0,1997.72,41.78,Check
968,2025-05-04,1005,2090,403,1,193.43,47.61,Credit Card
969,2025-05-04,1047,2066,401,1,464.45,1.53,Check
970,2025-05-04,1106,2069,404,0,464.78,20.44,PayPal
971,2025-05-04,1089,2028,402,2,0.0,33.68,Cash
972,2025-05-04,1084,2046,403,1,0.0,27.82,
973,2025-05-04,1192,2079,404,0,950.54,16.77,Gift Card
974,2025-05-04,1029,2085,403,3,726.45,10.8,Cash
975,2025-05-04,1061,2082,402,0,533.2,23.09,
976,2025-05-04,1174,2041,404,0,804.21,13.33,Debit Card
977,2025-05-04,1098,2032,403,0,0.0,17.82,credit card
978,2025-05-04,1132,2098,403,3,3631.44,28.11,Debit Card
979,2025-05-04,1124,2005,403,1,1157.71,33.78,Debit Card
980,2025-05-04,1082,2065,401,0,1411.02,44.68,Gift Card
981,2025-05-04,1042,2098,401,0,4539.3,0.04,Credit Card
982,2025-05-04,1053,2085,402,3,726.45,48.63,CASH
983,2025-05-04,1026,2026,404,0,423.12,6.26,Gift Card
984,2025-05-04,1191,2087,402,0,477.96,46.42,Gift Card
985,2025-05-04,1117,2091,403,0,1811.58,43.86,Check
986,2025-05-04,1022,2009,401,1,119.36,23.51,CASH
987,2025-05-04,1064,2071,401,1,1107.29,31.23,
988,2025-05-04,1066,2052,404,3,5118.82,22.29,PayPal
989,2025-05-04,1161,2051,404,2,375.42,8.85,PayPal
990,2025-05-04,1004,2049,401,0,939.84,19.19,Gift Card
991,2025-05-04,1164,2092,401,0,2893.26,43.23,Debit Card
992,2025-05-04,1179,2009,403,0,66.31,N/A,Credit Card
993,2025-05-04,1074,2087,403,0,477.96,16.91,credit card
994,2025-05-04,1072,2097,404,3,842.1,47.46,Credit Card
995,2025-05-04,1101,2084,401,3,1127.4,21.02,Debit Card
996,2025-05-04,1040,2068,402,1,2952.86,41.93,Check
997,2025-05-04,1191,2050,403,1,504.31,10.59,credit card
998,2025-05-04,1076,2086,403,0,2682.3,45.99,credit card
999,2025-05-04,1141,2071,402,0,1230.32,27.13,Credit Card
1000,2025-05-04,1010,2000,404,0,3877.24,28.07,Gift Card
1001,2025-05-04,1078,2026,403,1,761.62,17.19,credit card
1002,2025-05-04,1105,2082,402,1,239.94,2.52,credit card
1003,2025-05-04,1047,2028,403,1,1148.29,49.17,CASH
1004,2025-05-04,1029,2023,401,3,2818.62,14.12,credit card
1005,2025-05-04,1165,2070,401,2,54.69,49.78,CASH
1006,2025-05-04,1171,2008,403,0,133.18,17.35,Debit Card
1007,2025-05-04,1050,2092,404,2,771.54,29.04,Cash
1008,2025-05-04,1091,2016,402,0,1292.08,9.45,Credit Card
1009,2025-05-04,1072,2079,401,1,855.49,15.0,PayPal
1010,2025-05-04,1081,2062,404,2,495.49,33.24,Debit Card
1011,2025-05-04,1157,2084,403,1,253.67,27.13,Debit Card
1012,2025-05-04,1144,2072,403,2,672.48,30.95,Gift Card
1013,2025-05-04,1109,2021,401,2,668.33,0.63,CASH
1014,2025-05-04,1063,2028,404,2,510.35,47.8,Check
1015,2025-05-04,1092,2017,403,3,1854.8,21.75,CASH
1016,2025-05-04,1118,2057,403,2,699.17,100,Credit Card
1017,2025-05-04,1124,2070,401,1,30.76,12.91,Check
1018,2025-05-04,1165,2077,401,2,449.46,2.12,credit card
1019,2025-05-04,1035,2068,402,2,1968.58,45.96,Debit Card
1020,2025-05-04,1187,2080,401,0,0.0,1.12,Gift Card
1021,2025-05-04,1004,2064,401,3,882.12,100,PayPal
1022,2025-05-04,1196,2075,402,0,2341.92,42.22,PayPal
1023,2025-05-04,1141,2033,404,1,0.0,N/A,Check
1024,2025-05-04,1093,2050,402,2,448.27,34.17,Gift Card
1025,2025-05-04,1034,2059,401,3,1536.15,0.94,Debit Card
1026,2025-05-04,1093,2064,401,1,793.91,13.05,
1027,2025-05-04,1157,2087,402,1,286.78,30.41,CASH
1028,2025-05-04,1114,2020,402,1,676.49,9.24,
1029,2025-05-04,1188,2093,404,2,1814.26,22.4,PayPal
1030,2025-05-04,1010,2028,404,1,1148.29,9.0,Cash
1031,2025-05-04,1016,2033,403,1,2257.88,33.87,
1032,2025-05-04,1010,2085,402,2,387.44,48.29,Check
1033,2025-05-04,1099,2060,404,0,0.0,8.59,credit card
1034,2025-05-04,1010,2083,403,0,768.16,6.24,Check
1035,2025-05-04,1180,2066,403,2,1238.54,29.41,
1036,2025-05-04,1148,2069,402,3,697.17,42.28,credit card
1037,2025-05-04,1167,2048,403,0,1072.89,22.26,
1038,2025-05-04,1132,2032,404,1,851.04,7.06,Credit Card
1039,2025-05-04,1132,2051,403,2,187.71,7.18,CASH
1040,2025-05-04,1124,2061,401,1,0.0,2.27,Gift Card
1041,2025-05-04,1112,2021,402,0,835.41,20.73,credit card
1042,2025-05-04,1131,2082,403,1,239.94,30.21,Credit Card
1043,2025-05-04,1038,2023,402,2,0.0,42.07,Debit Card
1044,2025-05-04,1154,2091,401,1,3260.84,25.03,credit card
1045,2025-05-04,1106,2042,401,3,1173.27,44.28,
1046,2025-05-04,1172,2061,404,1,719.71,31.66,
1047,2025-05-04,1151,2020,404,0,1127.49,10.89,Debit Card
1048,2025-05-04,1062,2005,402,1,385.9,31.86,PayPal
1049,2025-05-04,1034,2080,401,1,2996.14,16.93,Debit Card
1050,2025-05-04,1014,2021,403,1,1503.74,38.95,Cash
1051,2025-05-04,1132,2051,401,2,281.57,26.59,Gift Card
1052,2025-05-04,1021,2027,404,3,775.83,39.01,Cash
1053,2025-05-04,1123,2021,402,3,0.0,22.18,Check
1054,2025-05-04,1153,2018,402,2,867.62,47.89,
1055,2025-05-04,1042,2092,403,3,1446.63,20.78,PayPal
1056,2025-05-04,1152,2075,401,1,2107.73,40.5,Check
1057,2025-05-04,1096,2049,402,0,939.84,40.61,credit card
1058,2025-05-04,1004,2025,404,1,0.0,38.21,PayPal
1059,2025-05-04,1155,2012,402,3,623.19,3.78,
1060,2025-05-04,1157,2076,401,0,2418.21,39.13,PayPal
1061,2025-05-04,1023,2061,402,0,199.92,4.15,Cash
1062,2025-05-04,1198,2086,404,3,894.1,37.92,credit card
1063,2025-05-04,1094,2005,404,1,771.8,-10,Credit Card
1064,2025-05-04,1123,2098,404,2,3631.44,46.48,Credit Card
1065,2025-05-04,1150,2094,401,3,2466.75,49.37,credit card
1066,2025-05-04,1034,2032,404,1,1702.08,26.67,
1067,2025-05-04,1021,2036,404,2,348.77,38.11,Credit Card
1068,2025-05-04,1048,2000,401,0,4846.55,46.1,Check
1069,2025-05-04,1133,2000,404,1,872.38,27.08,Gift Card
1070,2025-05-04,1176,2040,404,2,55.26,46.5,Check
1071,2025-05-04,1027,2019,404,2,747.14,44.67,credit card
1072,2025-05-04,1066,2068,404,2,1968.58,3.77,Check
1073,2025-05-04,1156,2035,404,1,0.0,18.71,Cash
1074,2025-05-04,1105,2070,404,1,0.0,100,Cash
1075,2025-05-04,1094,2071,404,2,984.26,6.82,Credit Card
1076,2025-05-04,1078,2073,403,3,499.43,100,Check
1077,2025-05-04,1188,2017,401,1,417.33,36.21,Credit Card
1078,2025-05-04,1114,2089,402,0,827.04,48.17,Check
1079,2025-05-04,1054,2065,404,2,376.27,27.95,Credit Card
1080,2025-05-04,1140,2078,401,1,255.62,2.04,Cash
1081,2025-05-04,1099,2081,401,0,1492.44,36.36,PayPal
1082,2025-05-04,1037,2060,404,0,1225.14,4.19,CASH
1083,2025-05-04,1016,2033,402,2,2007.0,14.12,Credit Card
1084,2025-05-04,1020,2077,401,3,561.83,46.52,Gift Card
1085,2025-05-04,1102,2078,403,0,142.01,5.31,Cash
1086,2025-05-04,1198,2022,404,3,671.18,32.45,Credit Card
1087,2025-05-04,1002,2025,403,1,503.32,45.59,Credit Card
1088,2025-05-04,1008,2076,402,1,1450.93,13.93,CASH
1089,2025-05-04,1172,2004,403,1,834.52,,Check
1090,2025-05-04,1167,2000,402,0,969.31,13.5,
1091,2025-05-04,1070,2099,404,2,1551.17,30.58,CASH
1092,2025-05-04,1171,2050,404,1,168.1,2.98,Cash
1093,2025-05-04,1132,2001,401,0,2061.75,27.16,Credit Card
1094,2025-05-04,1140,2036,403,2,348.77,22.01,Credit Card
1095,2025-05-04,1070,2028,402,3,2551.76,12.35,Gift Card
1096,2025-05-04,1103,2073,401,2,0.0,5.7,
1097,2025-05-04,1044,2052,401,0,2193.78,7.22,credit card
1098,2025-05-04,1128,2037,403,0,0.0,42.09,Check
1099,2025-05-04,1131,2032,403,3,4728.0,35.11,Debit Card
1100,2025-05-04,1096,2072,404,1,378.27,33.66,Check
1101,2025-05-04,1193,2043,404,3,2620.35,48.65,PayPal
1102,2025-05-04,1150,2003,404,0,1155.54,47.66,Cash
1103,2025-05-04,1066,2008,404,1,59.93,21.63,Debit Card
1104,2025-05-04,1173,2089,402,2,0.0,25.32,Gift Card
1105,2025-05-04,1105,2045,401,2,499.42,34.01,Debit Card
1106,2025-05-04,1063,2036,401,3,653.94,40.91,PayPal
1107,2025-05-04,1172,2095,403,0,981.58,5.7,Debit Card
1108,2025-05-04,1141,2022,404,2,0.0,28.64,Cash
1109,2025-05-04,1090,2027,403,1,698.25,34.52,
1110,2025-05-04,1191,2087,402,3,955.92,9.94,PayPal
1111,2025-05-04,1188,2025,402,1,251.66,100,PayPal
1112,2025-05-04,1067,2026,402,1,380.81,35.11,credit card
1113,2025-05-04,1063,2079,403,1,1710.97,33.9,Check
1114,2025-05-04,1199,2013,401,0,5612.16,42.15,credit card
1115,2025-05-04,1173,2084,404,0,281.85,10.94,Cash
1116,2025-05-04,1195,2069,401,3,697.17,23.03,
1117,2025-05-04,1095,2079,403,3,950.54,11.4,Check
1118,2025-05-04,1147,2035,404,1,809.99,43.43,Debit Card
1119,2025-05-04,1195,2065,403,3,1411.02,16.14,Cash
1120,2025-05-04,1056,2096,402,0,0.0,26.39,Gift Card
1121,2025-05-04,1134,2054,404,0,3602.04,100,Check
1122,2025-05-04,1128,2044,404,1,373.64,15.26,Debit Card
1123,2025-05-04,1117,2015,404,2,1619.93,22.21,credit card
1124,2025-05-04,1176,2001,401,1,371.12,,
1125,2025-05-04,1097,2074,401,2,527.6,7.53,Check
1126,2025-05-04,1092,2078,403,1,383.43,23.8,Debit Card
1127,2025-05-04,1140,2033,402,2,1338.0,19.51,Check
1128,2025-05-04,1120,2078,403,2,227.22,36.06,
1129,2025-05-04,1047,2063,404,1,0.0,45.01,Gift Card
1130,2025-05-04,1107,2089,403,2,330.82,40.76,Check
1131,2025-05-04,1102,2035,404,1,1619.98,16.73,Check
1132,2025-05-04,1146,2016,402,0,0.0,39.16,Cash
1133,2025-05-04,1184,2034,402,3,680.85,,Debit Card
1134,2025-05-04,1097,2025,402,1,1258.29,3.69,Cash
1135,2025-05-04,1121,2001,402,3,0.0,18.95,Credit Card
1136,2025-05-04,1127,2017,403,3,0.0,46.52,Credit Card
1137,2025-05-04,1076,2032,401,3,6619.2,26.09,
1138,2025-05-04,1025,2088,402,0,0.0,25.27,
1139,2025-05-04,1055,2032,404,0,945.6,11.29,Credit Card
1140,2025-05-04,1115,2095,403,2,0.0,10.13,
1141,2025-05-04,1092,2046,403,2,80.23,12.95,Cash
1142,2025-05-04,1005,2052,401,2,1170.02,5.8,Credit Card
1143,2025-05-04,1173,2077,402,1,1516.94,14.57,credit card
1144,2025-05-04,1199,2036,403,2,871.92,9.24,Gift Card
1145,2025-05-04,1172,2065,404,3,2822.04,30.97,PayPal
1146,2025-05-04,1020,2048,403,3,1072.89,8.59,
1147,2025-05-04,1161,2018,402,2,1301.42,0.27,credit card
1148,2025-05-04,1107,2080,404,0,4993.56,23.29,Credit Card
1149,2025-05-04,1020,2020,403,1,1014.74,31.13,PayPal
1150,2025-05-04,1080,2040,403,2,55.26,12.98,PayPal
1151,2025-05-04,1154,2082,404,2,639.84,43.75,Credit Card
1152,2025-05-04,1113,2099,403,3,646.32,8.24,PayPal
1153,2025-05-04,1105,2021,402,0,835.41,0.51,Gift Card
1154,2025-05-04,1032,2093,402,2,2419.01,46.77,PayPal
1155,2025-05-04,1190,2089,401,1,0.0,4.12,CASH
1156,2025-05-04,1042,2050,401,0,1120.68,43.61,Check
1157,2025-05-04,1016,2060,401,0,816.76,6.07,Check
1158,2025-05-04,1197,2050,401,0,560.34,12.91,
1159,2025-05-04,1067,2079,402,0,1901.08,N/A,Cash
1160,2025-05-04,1167,2049,403,1,0.0,24.03,
1161,2025-05-04,1063,2094,403,3,493.35,26.05,Credit Card
1162,2025-05-04,1160,2016,402,1,1162.87,38.68,Check
1163,2025-05-04,1007,2004,403,2,2225.4,34.82,Check
1164,2025-05-04,1121,2059,403,3,2048.2,28.47,PayPal
1165,2025-05-04,1034,2089,402,3,2481.12,7.48,Cash
1166,2025-05-04,1161,2095,404,2,392.63,19.9,
1167,2025-05-04,1088,2061,402,0,799.68,43.15,Debit Card
1168,2025-05-04,1113,2039,403,3,976.44,11.89,credit card
1169,2025-05-04,1066,2019,403,0,933.93,32.63,Cash
1170,2025-05-04,1000,2066,402,2,412.85,30.1,
1171,2025-05-04,1073,2060,401,3,0.0,18.43,Debit Card
1172,2025-05-04,1193,2061,403,0,199.92,15.59,Debit Card
1173,2025-05-04,1196,2055,403,1,194.18,23.92,Cash
1174,2025-05-04,1001,2070,403,1,61.52,3.08,PayPal
1175,2025-05-04,1105,2071,404,3,615.16,3.9,Gift Card
1176,2025-05-04,1063,2020,404,3,375.83,40.26,Credit Card
1177,2025-05-04,1056,2033,401,3,836.25,N/A,Credit Card
1178,2025-05-04,1160,2030,403,2,271.95,43.49,Debit Card
1179,2025-05-04,1166,2095,403,3,1472.37,22.67,
1180,2025-05-04,1048,2008,402,1,0.0,32.14,Credit Card
1181,2025-05-04,1074,2014,404,3,738.9,35.8,
1182,2025-05-04,1069,2089,404,1,372.17,7.49,Gift Card
1183,2025-05-04,1082,2002,402,0,1732.0,11.07,Debit Card
1184,2025-05-04,1136,2002,402,0,1732.0,11.89,CASH
1185,2025-05-04,1072,2034,402,3,0.0,22.85,Gift Card
1186,2025-05-04,1186,2001,402,0,824.7,18.66,Debit Card
1187,2025-05-04,1038,2001,404,1,0.0,6.07,Gift Card
1188,2025-05-04,1087,2053,403,3,2440.6,-10,CASH
1189,2025-05-04,1095,2059,401,2,1638.56,23.43,CASH
1190,2025-05-04,1020,2096,402,0,2688.72,10.34,Gift Card
1191,2025-05-04,1068,2099,404,0,1938.96,10.81,Check
1192,2025-05-04,1139,2060,402,1,1102.63,18.03,
1193,2025-05-04,1064,2048,401,0,715.26,29.14,Cash
1194,2025-05-04,1196,2091,402,3,0.0,1.23,PayPal
1195,2025-05-04,1197,2056,402,0,1049.44,N/A,PayPal
1196,2025-05-04,1050,2058,401,1,1800.22,41.17,credit card
1197,2025-05-04,1121,2049,403,2,751.87,9.03,credit card
1198,2025-05-04,1040,2080,401,0,1664.52,12.44,Check
1199,2025-05-04,1064,2061,403,1,179.93,12.25,
1200,2025-05-04,1092,2006,402,0,198.0,30.92,CASH
1201,2025-05-04,1060,2081,404,2,1193.95,34.87,Check
1202,2025-05-04,1003,2021,403,0,2506.23,1.5,credit card
1203,2025-05-04,1101,2031,401,0,1130.6,48.24,CASH
1204,2025-05-04,1148,2088,404,1,0.0,26.73,Gift Card
1205,2025-05-04,1095,2098,401,1,2451.22,3.77,Credit Card
1206,2025-05-04,1040,2063,401,2,883.94,2.04,Credit Card
1207,2025-05-04,1194,2080,401,0,1664.52,38.27,Check
1208,2025-05-04,1091,2082,402,0,0.0,43.04,PayPal
1209,2025-05-04,1032,2062,402,2,1981.95,4.9,Debit Card
1210,2025-05-04,1142,2082,403,3,799.8,44.55,Debit Card
1211,2025-05-04,1187,2024,401,3,372.81,40.1,Check
1212,2025-05-04,1091,2092,402,2,385.77,37.93,
1213,2025-05-04,1010,2062,404,2,990.98,28.04,
1214,2025-05-04,1138,2089,404,1,744.34,46.07,Debit Card
1215,2025-05-04,1145,2023,403,2,1503.26,25.98,CASH
1216,2025-05-04,1187,2059,403,1,1843.38,28.25,
1217,2025-05-04,1017,2067,402,3,0.0,9.3,Cash
1218,2025-05-04,1075,2033,403,3,836.25,0.51,Gift Card
1219,2025-05-04,1000,2099,404,1,2326.75,35.19,Check
1220,2025-05-04,1004,2079,403,1,0.0,,credit card
1221,2025-05-04,1082,2092,401,3,0.0,4.75,
1222,2025-05-04,1048,2067,404,1,785.56,9.51,Gift Card
1223,2025-05-04,1156,2036,403,3,0.0,23.81,credit card
1224,2025-05-04,1164,2041,401,0,804.21,37.18,Credit Card
1225,2025-05-04,1133,2084,401,0,0.0,48.92,CASH
1226,2025-05-04,1033,2022,401,1,604.06,11.32,Debit Card
1227,2025-05-04,1027,2062,402,0,1238.72,33.12,Debit Card
1228,2025-05-04,1008,2073,404,3,1498.29,42.48,credit card
1229,2025-05-04,1134,2079,403,0,950.54,33.56,PayPal
1230,2025-05-04,1093,2028,401,0,1275.88,20.41,credit card
1231,2025-05-04,1053,2083,404,0,2304.48,37.56,Check
1232,2025-05-04,1119,2081,401,2,0.0,27.32,Check
1233,2025-05-04,1142,2095,404,2,1177.9,2.56,CASH
1234,2025-05-04,1181,2007,403,0,583.39,20.93,Debit Card
1235,2025-05-04,1187,2009,403,0,265.24,43.57,PayPal
1236,2025-05-04,1055,2066,401,0,2580.3,6.96,credit card
1237,2025-05-04,1185,2029,404,1,12.16,,CASH
1238,2025-05-04,1049,2067,402,1,261.86,7.86,Credit Card
1239,2025-05-04,1142,2095,404,0,1963.16,2.74,
1240,2025-05-04,1196,2081,403,3,746.22,18.95,Credit Card
1241,2025-05-04,1179,2085,404,0,242.15,N/A,Debit Card
1242,2025-05-04,1042,2023,404,2,2254.9,29.58,Credit Card
1243,2025-05-04,1168,2020,404,2,601.33,28.27,CASH
1244,2025-05-04,1080,2070,403,2,0.0,36.4,Cash
1245,2025-05-04,1105,2097,404,2,673.68,18.29,Gift Card
1246,2025-05-04,1155,2030,402,3,509.91,35.9,PayPal
1247,2025-05-04,1196,2070,403,2,27.34,40.93,Credit Card
1248,2025-05-04,1115,2057,404,0,1747.92,10.51,credit card
1249,2025-05-04,1185,2004,403,0,2781.75,46.48,
1250,2025-05-04,1132,2017,403,0,0.0,35.91,credit card
1251,2025-05-04,1076,2028,402,2,1020.7,41.14,Gift Card
1252,2025-05-04,1005,2098,403,1,3268.3,22.6,PayPal
1253,2025-05-04,1024,2004,404,2,1483.6,3.86,Gift Card
1254,2025-05-04,1039,2017,403,2,370.96,32.51,CASH
1255,2025-05-04,1149,2031,402,2,904.48,48.28,
1256,2025-05-04,1076,2011,404,1,737.53,7.55,Gift Card
1257,2025-05-04,1187,2009,403,3,198.93,47.08,Cash
1258,2025-05-04,1044,2062,401,2,495.49,6.88,CASH
1259,2025-05-04,1009,2093,404,0,0.0,1.27,PayPal
1260,2025-05-04,1199,2007,403,2,1400.14,13.04,
1261,2025-05-04,1111,2053,401,1,3294.81,40.51,Check
1262,2025-05-04,1191,2083,401,3,768.16,39.57,Credit Card
1263,2025-05-04,1013,2039,401,2,1562.3,2.09,PayPal
1264,2025-05-04,1138,2072,402,2,672.48,19.41,
1265,2025-05-04,1128,2089,402,1,744.34,37.07,
1266,2025-05-04,1012,2086,404,3,2682.3,35.72,Check
1267,2025-05-04,1192,2076,401,1,1450.93,19.33,PayPal
1268,2025-05-04,1110,2037,404,1,324.13,4.33,Cash
1269,2025-05-04,1033,2043,401,3,4367.25,45.97,Debit Card
1270,2025-05-04,1146,2095,401,3,1963.16,41.11,PayPal
1271,2025-05-04,1067,2010,404,3,0.0,9.37,Credit Card
1272,2025-05-04,1198,2089,402,1,744.34,17.17,Gift Card
1273,2025-05-04,1123,2071,402,3,1845.48,12.07,Debit Card
1274,2025-05-04,1101,2083,402,1,2074.03,N/A,
1275,2025-05-04,1062,2009,403,3,66.31,48.77,CASH
1276,2025-05-04,1082,2087,401,0,318.64,48.96,Check
1277,2025-05-04,1171,2052,404,2,0.0,-10,Credit Card
1278,2025-05-04,1089,2024,403,2,298.25,7.84,Cash
1279,2025-05-04,1152,2083,401,2,1843.58,28.4,Credit Card
1280,2025-05-04,1043,2044,404,1,373.64,49.4,Cash
1281,2025-05-04,1112,2005,402,1,0.0,28.15,Debit Card
1282,2025-05-04,1175,2047,402,0,1004.94,18.88,Cash
1283,2025-05-04,1028,2094,401,1,888.03,5.03,Credit Card
1284,2025-05-04,1158,2018,403,0,2169.04,43.71,credit card
1285,2025-05-04,1087,2088,401,2,567.48,42.66,Debit Card
1286,2025-05-04,1115,2060,401,2,980.11,N/A,CASH
1287,2025-05-04,1053,2094,402,1,888.03,26.82,CASH
1288,2025-05-04,1139,2066,403,3,2580.3,27.82,Debit Card
1289,2025-05-04,1159,2093,402,0,0.0,44.47,Credit Card
1290,2025-05-04,1096,2074,401,2,1055.2,5.88,
1291,2025-05-04,1043,2007,403,1,525.05,21.81,Cash
1292,2025-05-04,1178,2079,403,0,950.54,3.86,PayPal
1293,2025-05-04,1119,2083,401,0,768.16,24.92,Credit Card
1294,2025-05-04,1099,2084,403,2,0.0,44.41,Cash
1295,2025-05-04,1027,2002,403,3,866.0,37.43,Check
1296,2025-05-04,1059,2048,401,2,572.21,48.97,Cash
1297,2025-05-04,1124,2076,401,1,2176.39,42.38,Gift Card
1298,2025-05-04,1050,2064,404,0,1470.2,9.84,Check
1299,2025-05-04,1010,2031,403,2,1356.72,14.97,
1300,2025-05-04,1125,2050,402,0,373.56,10.92,credit card
1301,2025-05-04,1088,2087,403,2,509.82,3.41,Cash
1302,2025-05-04,1160,2038,402,2,2223.62,13.3,Debit Card
1303,2025-05-04,1015,2080,403,3,2496.78,18.12,
1304,2025-05-04,1007,2071,403,1,553.64,38.63,Check
1305,2025-05-04,1038,2043,404,1,786.1,34.17,Credit Card
1306,2025-05-04,1022,2093,404,1,2721.38,16.3,
1307,2025-05-04,1106,2030,402,3,1019.82,14.06,Cash
1308,2025-05-04,1079,2077,403,3,561.83,38.4,Credit Card
1309,2025-05-04,1138,2016,402,1,872.15,34.02,
1310,2025-05-04,1148,2069,402,1,418.3,22.45,PayPal
1311,2025-05-04,1079,2088,402,3,709.35,7.26,Cash
1312,2025-05-04,1197,2018,402,2,867.62,4.54,Debit Card
1313,2025-05-04,1017,2071,401,1,553.64,21.53,Cash
